dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.2,0,22,4,0.5,0.9889162561576355,0.4851051616396268,0.4880465566056177,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.2,1,22,4,0.5,0.998768472906404,0.3945143344808494,0.43383761713051366,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.2,2,22,4,0.8103448275862069,0.9938423645320197,0.12927263237279882,0.23348217132122862,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.2,3,22,4,0.5,0.979064039408867,0.4904017464464379,0.4907997366776549,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.2,4,22,4,0.5,0.9556650246305419,0.4743584680116276,0.48224405998263975,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.2,5,22,4,0.8620689655172413,1.0,0.11145731656851421,0.22772580179348742,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.2,6,22,4,0.7142857142857143,0.9938423645320197,0.16538740466436802,0.24649892863477726,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.2,7,22,4,0.5,0.998768472906404,0.3248768902041099,0.3949659892176178,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.2,8,22,4,0.9137931034482758,1.0,0.06669093304037113,0.1946794716665342,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.2,9,22,4,0.9482758620689655,0.9963054187192117,0.11062306480999864,0.27741886887360273,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.3,0,22,7,0.5535714285714286,0.9901477832512315,0.21923565676861292,0.3350672171345542,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.3,1,22,7,0.9655172413793103,0.9975369458128078,0.06395620759765398,0.17890856986081097,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.3,2,22,7,0.9137931034482758,0.9839901477832512,0.11486357366597605,0.21931354972145864,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.3,3,22,7,0.5,0.998768472906404,0.373839241332902,0.4264090809707983,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.3,4,22,7,0.9137931034482758,0.9938423645320197,0.10688697567571935,0.24495724851692,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.3,5,22,7,0.75,1.0,0.13614723942564383,0.28324963338498,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.3,6,22,7,0.5,0.9729064039408868,0.4745679266058364,0.4821649082876086,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.3,7,22,7,0.5,0.9815270935960592,0.4858091328710919,0.495991244208022,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.3,8,22,7,0.5,0.8497536945812808,0.49117931898304196,0.4911955475284332,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.3,9,22,7,0.5,0.9310344827586207,0.49118677835856606,0.4912046926486396,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.5,0,22,11,0.5,0.9926108374384236,0.4695845056985807,0.4789032860833777,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.5,1,22,11,0.5,0.9605911330049262,0.3025329036096018,0.36369468054919424,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.5,2,22,11,0.5,0.9839901477832512,0.45400204101095637,0.46656521768368503,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.5,3,22,11,0.5,0.9507389162561577,0.5086483173733322,0.5086939521026297,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.5,4,22,11,0.5,0.8349753694581281,0.48259128402389917,0.48516474911252505,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.5,5,22,11,0.5,0.9211822660098522,0.48584592481689226,0.49353625549083635,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.5,6,22,11,0.5,0.875615763546798,0.49098471852392866,0.4910691701779713,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.5,7,22,11,0.6607142857142857,0.9655172413793103,0.1894755906766346,0.25756472713910444,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.5,8,22,11,0.5,0.9532019704433498,0.33405787485669375,0.4040910807183628,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.5,9,22,11,0.5,0.8879310344827587,0.5081557197446767,0.5083575736483216,,,
BNCI2014-001,3,riemann_lr,clean,all_channels,5,0.0,0,22,0,0.9827586206896552,1.0,0.02929224894832091,0.108619691184103,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,5,0.1,0,22,2,0.9285714285714286,0.9987684729064039,0.06007810315981919,0.15901853960267576,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,5,0.1,1,22,2,0.7586206896551724,0.9963054187192119,0.14654182086110396,0.23265131534629185,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,5,0.1,2,22,2,0.5535714285714286,0.9507389162561577,0.33799483304325,0.3898982756492596,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,5,0.1,3,22,2,0.8793103448275862,0.9926108374384236,0.08772977191326391,0.19126079569844276,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,5,0.1,4,22,2,0.8275862068965517,0.9876847290640394,0.11348320519415493,0.20469617869537882,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,5,0.1,5,22,2,0.5689655172413793,0.9975369458128079,0.31025316107461437,0.3831883301136719,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,5,0.1,6,22,2,0.8620689655172413,0.9963054187192119,0.09637850350992612,0.18417173565534645,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,5,0.1,7,22,2,0.5172413793103449,0.9901477832512315,0.41381099309668806,0.45453053726436515,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,5,0.1,8,22,2,0.8793103448275862,0.9975369458128079,0.08987526909987209,0.18509763848083352,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,5,0.1,9,22,2,0.9827586206896552,0.9987684729064039,0.041765309108952944,0.13576392520584885,,,
