dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.1,0,22,2,0.5172413793103449,0.5270935960591133,0.33738142946989674,0.2805573574620162,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.1,1,22,2,0.47044334975369456,0.47536945812807885,0.3412435647390404,0.27756644840416234,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.1,2,22,2,0.5,0.4285714285714285,0.4817599307895613,0.4802772473091652,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.1,3,22,2,0.5,0.5652709359605911,0.4912175332160525,0.49121914553668333,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.1,4,22,2,0.5,0.4568965517241379,0.4872913671075335,0.4870956514483018,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.1,5,22,2,0.5,0.5615763546798029,0.4957126129032078,0.49784559234695597,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.1,6,22,2,0.5,0.3669950738916256,0.44966827778655494,0.4582929784303766,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.1,7,22,2,0.6348522167487685,0.6293103448275863,0.2628554863737271,0.19771425176095214,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.1,8,22,2,0.479064039408867,0.5332512315270936,0.36815477104644817,0.35345679598910995,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.1,9,22,2,0.5,0.41625615763546797,0.4823219540289857,0.48000925197327715,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.2,0,22,4,0.5,0.5258620689655172,0.4072126924848825,0.40165923270612125,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.2,1,22,4,0.5,0.5886699507389164,0.5073432499755459,0.5076718838614225,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.2,2,22,4,0.5,0.6970443349753696,0.4631416036986195,0.4675800806238829,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,5,0.2,3,22,4,0.5,0.5541871921182265,0.49912052877533186,0.49971515136275624,,,
